objName,price,salePrice,style,parking,lon,lat,landArea,mainArea,affiliatedArea,zipCode
新明台塑科工大店面,13800,13800,華廈,無,121.589649724,25.0593996483,58.01,74.26,92.61,114
國會山莊獨棟庭院別墅,12980,12980,別墅,無,121.603034495,25.0849173111,,57.15,,114
璞森晴望小景碧湖,5288,5288,華廈,私有,121.588833,25.082758,24.41,22.32,2.93,114
遠雄蘇黎世高級店辦,8700,8700,華廈,私有,121.576710608,25.0587017812,50.7,39.17,2.16,114
專約仰千里豪邸美宅+雙車位,6980,6980,大樓,私有,121.608658903,25.0672955765,12.71,33.81,7.38,114
遠雄瑞士高級店辦,8800,8800,華廈,私有,121.576424865,25.0584141215,23.65,53.02,0,114
遠雄蘇黎世邊間店辦,14580,14580,其他,私有,121.576478341,25.0586154955,50.7,53.15,7.8,114
大直碧雲天華廈2房,2298,2298,華廈,無,121.560438304,25.0881062574,5.95,18.44,2.32,114
捷運內湖站公園花園1樓,2180,2180,公寓,無,121.592280821,25.0857553752,8.47,21.25,2.41,114
濱湖皇家豪邸附車位,8800,8800,大樓,私有,121.580960564,25.0830909761,13.82,69.24,8.71,114
東湖捷運正馬路金店面,14800,14800,公寓,無,121.615729132,25.0682588275,12.86,31.41,35.69,114
AIT旁三角窗金店面,7200,7200,公寓,無,121.59668129,25.0821880541,8.01,24.61,5.25,114
內湖邊間空間大花園,2880,2880,大樓,無,121.620355361,25.0746848751,10.84,27.78,3.2,114
內科堤頂整棟廠辦,45000,45000,華廈,私有,121.565781389,25.0785127556,117.37,490.12,18.18,114
捷運旁高報酬精緻公寓(八套房),2518,2518,公寓,無,121.590968382,25.0805642887,7.08,24.14,1.29,114
內科面寬超值金店,11980,11980,大樓,私有,121.561766431,25.0829566661,27.6,87.01,4.26,114
內湖路2段金店面,5600,5600,公寓,無,121.58878137,25.0815505466,9.68,29.81,1.85,114
碧湖國小鋼骨透天隔套,5820,5820,透天,無,121.591227107,25.083483954,22.69,21.33,,114
安縵莊園美妝豪邸雙車,7380,7380,大樓,私有,121.593328838,25.088436324,10.88,38.56,6.42,114
台塑總部對面大露台廠辦,5888,5888,大樓,私有,121.589265,25.059022,16.98,57.11,10.25,114
內湖站湖光百坪收租商辦,19000,19000,大樓,私有,121.592170211,25.0821875254,27.51,266.96,0,114
金矽谷NO.7科辦中心,23000,23000,華廈,私有,121.575185086,25.0731093782,64.44,217.93,0,114
湖科雙星氣派A辦(2),12988,12988,華廈,私有,121.585090499,25.0638311972,51.42,103.44,7.25,114
湖科雙星氣派A辦(4),12988,12988,華廈,私有,121.585090499,25.0638311972,51.42,103.44,7.25,114
墅琴獨棟電梯別墅,13800,13800,別墅,私有,121.598259038,25.0693708358,96.69,149.41,26.28,114
星雲頂加，一層出租一層自住,2350,2350,公寓,無,121.590862676,25.0778714757,8.74,27.36,12.8,114
行政中心住辦1樓,3895,3895,公寓,無,121.587542894,25.070001887,10.2,30.64,36.8,114
近美麗華三角大面寬店面,5980,5980,華廈,私有,121.560934146,25.086914138,16.51,75.3,2.48,114
E07內湖收租降價屋,6200,6200,華廈,無,121.593396475,25.0794839995,,85.82,15.4,114
內湖上和院電梯三房坡平車位,3880,3880,華廈,私有,121.579691936,25.0557339191,10.5,28.64,6.43,114
內科金矽谷七旗艦廠辦,23000,23000,華廈,私有,121.575185086,25.0731093782,64.44,217.93,,114
港墘文德京華美辦,5488,5488,華廈,私有,121.5742111,25.0744331472,16.44,46.6,3.48,114
內科商辦文德京華,5488,5488,華廈,私有,121.5742111,25.0744331472,16.44,46.6,3.48,114
祐福雄觀樓中樓,6800,6800,大樓,私有,121.59542598,25.0827409362,9.75,41.22,14.35,114
大湖公園捷運宅附坡車,3600,3600,大樓,私有,121.601100479,25.0846985242,8.13,28.16,3.44,114
內湖站高投報,2888,2888,大樓,無,121.592078364,25.0821133832,3.38,35.49,1.27,114
大湖公園立委電梯別墅,9500,9500,別墅,私有,121.599803945,25.0820614011,46.89,64.77,7.98,114
綠華濃別墅,7980,7980,別墅,私有,121.602342534,25.0677007969,29.93,48.61,12.56,114
國家別墅邊間庭院豪邸,15000,15000,透天,無,121.602105786,25.0736436721,79.33,125.64,25.75,114
綠華濃美妝別墅,7890,7890,別墅,私有,121.602342534,25.0677007969,29.93,48.61,12.56,114
國家別墅邊間庭院豪邸,15000,15000,透天,無,121.602105786,25.0736436721,79.33,125.64,25.75,114
大湖村別墅,7980,7980,別墅,無,121.614996574,25.0761858735,78.69,59.46,26.11,114
民權天下百坪挑高廠辦(B),9460,9460,華廈,私有,121.582755704,25.0685725075,30.44,100.14,0,114
民權百坪挑高廠辦(A),9460,9460,華廈,私有,121.582755704,25.0685725075,30.14,100.14,0,114
內科陽光宏普文德大樓,6000,6000,華廈,公有,121.577803867,25.0715401506,18.11,47.03,8.13,114
內湖捷運△店面,5988,5988,華廈,私有,121.592854574,25.0841239309,10.43,54.82,3.67,114
內科香波堡景觀電梯別墅,11000,11000,別墅,私有,121.579869865,25.0727372451,68.44,106.5,14.34,114
民權天下挑高4.6米廠辦3樓,9460,9460,華廈,私有,121.582755704,25.0685725075,30.44,100.14,0,114
民權天下挑高4.6米廠辦4樓,9460,9460,華廈,私有,121.582755704,25.0685725075,30.14,100.14,,114
質感MIHO庭院車位-近緯創,2188,2188,華廈,私有,121.583202041,25.0556232156,4.99,11.82,2.06,114
永泰金城四改三房車,3960,3960,華廈,私有,121.615593165,25.0673352393,10.55,27.65,25.51,114
湖國景觀大樓4房+平面車位,4680,4680,大樓,私有,121.613271351,25.0697676684,8.04,34.66,4.44,114
近737邊間一樓住店,3580,3580,公寓,無,121.579371174,25.0796204164,11.63,32.19,1.75,114
急推內湖區超讚1樓,1780,1780,公寓,無,121.579028615,25.0548608106,7.9,20.02,3.45,114
麗湖電梯別墅,10686,10686,別墅,私有,121.594802219,25.0654738509,55.51,96.27,18.35,114
A079麗山國小3樓公寓,2688,2688,公寓,無,121.573355307,25.0829740678,8.89,23.54,5.48,114
A079麗山國小3樓公寓,2688,2688,公寓,無,121.573355307,25.0829740678,8.89,23.54,5.48,114
內科長虹旗艦A辦,27350,27350,華廈,私有,121.562296146,25.0836639994,49.17,169.57,16.25,114
文德–陽光街公寓二樓,1760,1760,公寓,無,121.585520411,25.0750058775,7.19,21.04,2.69,114
新明好成家｜內湖低總一樓,1780,1780,公寓,無,121.579597349,25.0552891612,7.49,22.98,0,114
明湖學區別墅,7500,7500,別墅,私有,121.612321045,25.0737274967,45.19,64.47,16.31,114
內科低總價大空間,1505,1505,其他,無,121.561413633,25.0845350489,9.83,30.66,,114
內科堤頂科技廠辦4樓,6500,6500,華廈,私有,121.57534043,25.0686252034,64.13,109.11,0,114
瑞光智慧大樓挑高辦公,6480,6480,華廈,私有,121.568294183,25.07845879,22.75,64.93,0,114
富邦成功保值金鑽店面,7800,7800,大樓,無,121.607600559,25.0758914151,10.23,24.56,3.24,114
西湖捷運內科金店面,9400,9400,公寓,無,121.568225529,25.0822973159,14.32,36.77,31.18,114
元大之星朝北高樓稀有釋出,11888,11888,大樓,私有,121.583029084,25.0585376934,13.35,45.33,8,114
內科整棟企業總部,45000,45000,其他,私有,121.565781389,25.0785127556,117.37,490.12,18.18,114
成功路台新銀行金店面,55000,55000,大樓,私有,121.606835756,25.0743799185,66.37,182.31,6.39,114
大華湖閱豪邸三房,7600,7600,大樓,私有,121.591829284,25.0702881059,7.52,40.28,6.72,114
東湖雙捷運明湖學區面寬一樓,2580,2580,公寓,無,121.613388055,25.0705583554,7.52,23.41,1.64,114
內湖有景觀全新電梯含車位,2680,2680,華廈,私有,121.559156932,25.0909891719,6.75,14.67,3.83,114
璞園偕樂絕美一樓庭園宅,7200,7200,大樓,私有,121.593941466,25.0852247723,12.66,34.16,4.5,114
麗山國中旁自住又收租,2920,2920,公寓,無,121.574706631,25.082573377,7.53,25.58,2.97,114
東湖大面寬黃金店面,15200,15200,華廈,無,121.616160371,25.0681382808,21.5,52.14,6.29,114
E21內科金磚店面挑高6米,7980,7980,華廈,私有,121.58256355,25.0632954601,25.29,56.24,0,114
麗山美裝頂加,2799,2799,公寓,無,121.573368377,25.0842079923,11.41,28.77,2.77,114
東湖雙捷運明湖學區面寬一樓,2580,2580,公寓,無,121.613388055,25.0705583554,7.52,23.41,1.64,114
大直碧雲天捷運劍南路站電梯二房,2298,2298,華廈,無,121.560438304,25.0881062574,5.95,18.44,2.32,114
A089麗山學區補教店辦,4688,4688,公寓,無,121.57317864,25.0829674743,8.82,26.48,7.02,114
瑞光路店辦,3500,3500,華廈,無,121.583749919,25.0695439081,7.62,19.47,0.4,114
A089麗山學區補教店辦,4688,4688,公寓,無,121.57317864,25.0829674743,8.82,26.48,7.02,114
大直碧雲天捷運劍南路站電梯二房,2298,2298,華廈,無,121.560438304,25.0881062574,5.95,18.44,2.32,114
A078碧雲天稀有採光兩房,2298,2298,華廈,無,121.5604464,25.0881255,5.95,18.44,2.32,114
大直歐洲二期三房,3488,3488,公寓,私有,121.560487065,25.089677214,9.72,20.77,3.62,114
內湖新湖工業地,48789,48789,土地,無,121.589363,25.069372,250.2,,,114
櫻花公園電梯透天別墅,24000,24000,別墅,無,121.620887634,25.0738801849,228.08,271.27,28.28,114
A589東湖雙捷運三房美寓,2580,2580,公寓,無,121.6133536,25.0705184,7.52,23.41,1.64,114
大直歐洲年輕公寓三房車,3488,3488,公寓,私有,121.560487065,25.089677214,9.72,20.77,3.62,114
北市內湖區康樂街  莊園住家,3779,3779,華廈,私有,121.621141974,25.0759951015,17.32,21.97,2.46,114
近港墘站收租金雞母,2488,2488,公寓,無,121.577377176,25.0758164958,8.15,24.9,5.31,114
港墘捷運新裝潢鼎佳美寓,2799,2799,公寓,無,121.573368377,25.0842079923,11.41,28.77,2.77,114
捷運西湖站金店面,9400,9400,公寓,無,121.568225529,25.0822973159,10.38,36.77,31.18,114
面公園內湖五期金店,3980,3980,大樓,私有,121.586793476,25.0618548492,7.63,18.3,5.76,114
康寧低總3房前院一樓,1980,1980,公寓,無,121.594247292,25.0774769173,8.47,20.08,2.84,114
捷運內湖電梯大三房,3980,3980,大樓,抽籤,121.591782042,25.0813855997,6.38,39.46,4.23,114
文德捷運邊間1樓,3500,3500,公寓,無,121.585309497,25.0751849527,8.86,24.36,3.16,114
捷運內湖站雙湖匯後棟鋼骨名邸,7880,7880,大樓,私有,121.593801477,25.0834506339,5.13,36.79,6.17,114
文心ＡＩＴ絕美樓中樓,18880,18880,大樓,私有,121.598433644,25.0798662862,18.83,74.99,3.6,114
6259富邦濱湖旺財店面,3800,3800,大樓,無,121.607422661,25.0762218506,8.14,19.61,2.38,114
內科洲子挑高一樓,16800,16800,華廈,私有,121.566502625,25.0814268974,20.96,66.54,2.9,114
內湖捷運站店面,4380,4380,公寓,無,121.593274089,25.0806737728,6.86,14.35,3.25,114
捷運內湖站邊間三角窗店面,1288,1288,公寓,無,121.592135872,25.0875106407,2.78,8,0,114
內科整棟企業總部,45000,45000,其他,私有,121.565781389,25.0785127556,117.37,490.12,18.18,114
內湖四期挑高套房+車位,1850,1850,華廈,私有,121.591192532,25.0670394343,6.19,11.03,2.03,114
內湖超級三角窗店面,31300,31300,公寓,無,121.592291,25.081893,8.9,26.61,11.8,114
金矽谷5科貿總部1樓,16800,16800,華廈,私有,121.566502625,25.0814268974,20.96,66.54,2.9,114
遠雄紐約好宅,6157,6157,華廈,私有,121.583628791,25.0603929286,29.19,29.4,2.59,114
內科遠雄瑞士經貿中心,12800,12800,華廈,私有,121.576117237,25.0586277678,34.38,101.23,7.83,114
獨家@東湖捷運東湖國小三房美寓,1800,1800,公寓,無,121.616701808,25.0713924695,9.02,25.92,2.51,114
內科堤頂科技廠辦一樓,10486,10486,華廈,私有,121.575195618,25.0684017315,85.72,146.23,0,114
內科泰晤士大空間商辦,28500,28500,華廈,私有,121.580719446,25.069703771,102.05,291.87,21.49,114
俊欣行企業總部,125000,125000,華廈,私有,121.575266426,25.0698102879,518.71,982.81,130.69,114
四期至善別墅面綠意保護區,6980,6980,別墅,私有,121.599477957,25.0696897257,36.16,61.57,11.14,114
Y226葫洲捷運高檔裝潢兩房,2988,2988,華廈,抽籤,121.611982755,25.0764724539,23.61,25.17,4.36,114
$內湖麗山學區邊間三房,2188,2188,公寓,無,121.574418583,25.0837603109,10.72,33.05,2.79,114
597AH獨家東湖國中大三房,2198,2198,公寓,無,121.621482507,25.0753571275,0,30.84,3.82,114
內湖整層廠辦+21個車位,39832,39832,華廈,私有,121.566213163,25.0792645516,78.85,300.47,,114
大湖國小內湖山莊4房車位,3180,3180,公寓,私有,121.601053754,25.0886215341,14.82,35.99,12.5,114
康寧天籟帝王景觀電梯三房,2698,2698,華廈,無,121.612722073,25.0774016429,18.5,25.1,4.28,114
內湖投資美公寓,2250,2250,公寓,無,121.561621374,25.0848699737,9.38,28.8,2.4,114
八小福分租套房.直接收租,2100,2100,公寓,無,121.56886261,25.0850268879,9.78,29.76,4.55,114
鄰內科三房公寓,2198,2198,公寓,無,121.575773319,25.0765926255,8.18,25.89,4.36,114
內湖捷運優質店辦,23141,23141,華廈,無,121.592170211,25.0821875254,81.25,325.74,0,114
B4291東湖捷運收租四套房,2100,2100,公寓,無,121.615104743,25.0671042579,9.98,27.69,1.5,114
國家企業園區,12000,12000,華廈,私有,121.579080861,25.0648579135,57.14,98.12,1.66,114
內科海德堡美辦,6288,6288,華廈,私有,121.562263257,25.0818157458,15.51,50.72,0,114
西湖邊間車庫一樓四房,2900,2900,公寓,無,121.567999579,25.0884113171,20.4,37.1,4.08,114
麗山國小旁美公寓,2780,2780,公寓,無,121.573381641,25.0830812924,0,27.06,2.88,114
港墘捷運站天然瓦斯2樓,2300,2300,公寓,無,121.577698373,25.0818477845,12.31,24.88,4.55,114
全新森大直山景美屋F,2980,2980,華廈,私有,121.55955532997086,25.08959218897884,16.72,17.57,5.22,114
737巷收租屋,1658,1658,公寓,無,121.578163252,25.079420175,5.54,21.17,1.11,114
山岳環景全新毛胚屋3D,2988,2988,華廈,私有,121.559195012,25.09071919,8.41,17.57,5.48,114
碧湖360度環景樓中樓,6988,6988,華廈,私有,121.580281574,25.0836954237,28.75,48.35,23.25,114
文德靜巷美屋,1800,1800,公寓,無,121.585009548,25.0757081252,7.18,19.49,3.72,114
江南金店面,3680,3680,華廈,私有,121.576382009,25.0774628743,10.47,24.92,0,114
華固I-Park,1188,1188,大樓,無,121.586764327,25.0619008274,2.42,7.92,1.07,114
內湖捷運億級棒店面,31300,31300,公寓,無,121.591192874,25.0807948748,8.9,26.61,11.8,114
內科瑞光店面,8500,8500,大樓,私有,121.577182206,25.0748373762,14.6,50.96,0.74,114
文心AIT稀有景觀樓中樓,18880,18880,大樓,私有,121.598433644,25.0798662862,18.83,74.99,3.6,114
內湖四期管理三房,3636,3636,大樓,無,121.592201608,25.0705066912,4.7,21.75,5.37,114
$AIT文心吟釀3房車,8288,8288,大樓,私有,121.595936524,25.0816195608,10.05,35.69,5.23,114
內湖科學園區科工A土地,28000,28000,透天,無,121.595283467,25.0624704432,210.03,53.7,0,114
璞真水寓第一排湖景,13600,13600,華廈,私有,121.582393,25.080146,14.65,49.49,9.56,114
內湖五期面公園金店I,1780,1780,大樓,無,121.586793476,25.0618548492,3.32,9.15,2.56,114
內湖五期面公園金店II,2280,2280,大樓,私有,121.586764327,25.0619008274,4.31,9.15,3.2,114
專任!!西湖園漂亮景觀面湖,3988,3988,大樓,無,121.581101442,25.0837912959,5.91,37.18,3.39,114
&四面採光101景觀露臺戶,16800,16800,大樓,私有,121.583237399,25.0591235146,26.6,72.8,11.96,114
別墅區內精品公寓,2150,2150,公寓,無,121.597893254,25.0691502459,14.09,18.59,1.81,114
內湖富邦大衛營菁英特區,5388,5388,大樓,私有,121.608693456,25.0721902728,11.87,31.02,2.82,114
全新森大直庭院一樓A,3500,3500,華廈,私有,121.559180332,25.0908156162,6.91,15.71,3.22,114
貿七璞真都更優質宅,4888,4888,公寓,無,121.585340796,25.0832100886,14.68,25.66,3.2,114
民權稀有花園別墅,7288,7288,透天,私有,121.597451565,25.0685134121,48.21,71.83,15.21,114
全新森大直庭院一樓E,4500,4500,華廈,私有,121.55953833475412,25.08927143243281,16.72,17.57,5.47,114
葫洲捷運金店面,4880,4880,公寓,無,121.606191677,25.0720438373,12.19,27.93,3,114
內科安康科工土地,29423,29423,土地,無,121.589363,25.069372,255.85,,,114
內湖站大馬路金店面,3280,3280,公寓,無,121.589456505,25.0862447259,6.59,25.69,1.29,114
四季麗山3房車位,3850,3850,華廈,私有,121.57968085,25.0831186093,7.51,15.22,4.34,114
森大直環景全新毛胚屋1C,3300,3300,華廈,私有,121.559180332,25.0908156162,6.91,15.71,3.22,114
瑞光金店面,4000,4000,華廈,無,121.583844103,25.069438847,9.35,23.61,0.86,114
劍南文湖街寬店面,10500,10500,華廈,私有,121.56046139,25.0857528751,23.75,52.16,1,114
驚喜價東湖傳統市場店面,5580,5580,華廈,無,121.615554447,25.0675707449,13.9,31.8,1.79,114
內湖翡翠城四房頂佳大空間,2250,2250,公寓,無,121.584068021,25.0895274376,12.18,37.22,3.7,114
【獨賣】麗湖學區精美電梯三房車,3900,3900,華廈,私有,121.603423869,25.0735844078,11.92,25.14,2.81,114
內湖湖山雅緻三房車,3780,3780,大樓,私有,121.604769438,25.0736289689,10.25,24.8,3.22,114
港墘麗山邊間頂佳,2180,2180,公寓,無,121.577820835,25.0827239663,8.04,26.41,3.19,114
基泰御峰露台,10988,10988,大樓,私有,121.593230755,25.0825984766,10.44,54.73,9.41,114
雲立方，氣派豪邸,6680,6680,大樓,私有,121.59274283,25.0822481518,8.81,37.77,6.4,114
內湖白石湖休閒農地,28000,28000,土地,無,121.589363,25.069372,3704.72,,,114
碧湖君品，溫馨美三房,4718,4718,大樓,無,121.590371895,25.0821621332,19.49,26,3.97,114
內湖金矽谷NO3黃金辦公室,5580,5580,華廈,私有,121.577957399,25.0721893537,21.01,72.6,0,114
豪宅阿亮~大直觀邸稀有露臺,4580,4580,大樓,私有,121.56067603,25.0866984029,12.1,37.82,24.13,114
上和院稀有釋出小透天,3880,3880,透天,私有,121.579691936,25.0557339191,10.5,28.64,6.43,114
西湖寧境優質綠意四房車位,4860,4860,大樓,私有,121.571039261,25.0823912126,12.77,38.36,7.61,114
湖水裔捷運兩室車,2380,2380,大樓,私有,121.584296244,25.077254451,3.17,10.98,3.73,114
內湖世紀之光辦公首選,5688,5688,其他,私有,121.575556773,25.0708834787,29.18,68.83,,114
東湖站旁挑高精美小資套房,898,898,華廈,無,121.615976121,25.0706956536,1.91,4.63,1.21,114
環山路電梯兩房,2900,2900,華廈,私有,121.579398213,25.0847482998,0,14.53,3.75,114
內湖區別墅透天稀有出售+車位,4750,4750,別墅,私有,121.612160789,25.0773346345,38.2,43.52,28.21,114
環山路整棟透天,82000,82000,華廈,私有,121.579398213,25.0847482998,0,402.49,58.33,114
環山路電梯兩房,4090,4090,華廈,私有,121.579398213,25.0847482998,0,23.73,2.83,114
環山路電梯兩房,4350,4350,華廈,私有,121.579398213,25.0847482998,0,19.22,1.49,114
環山路一樓,9455,9455,華廈,私有,121.579398213,25.0847482998,0,29.53,3.97,114
麗山學區新裝潢公寓鼎家,2799,2799,公寓,無,121.573368377,25.0842079923,11.41,28.77,2.77,114
東湖捷運生活圈黃金店面,6280,6280,華廈,無,121.615612462,25.0676359669,8.57,19.83,0.94,114
內湖低總價邊間一樓,2450,2450,公寓,無,121.57783287,25.0540948098,8.9,22.28,6.9,114
新明路土地房屋銷售,2988,2988,其他,無,121.581635873,25.0548147525,19.96,10.16,0,114
