路段,屋齡,房屋類型,建坪,主建物/陽台,格局,樓層,房屋總價(萬),車位
台北市大安區忠孝東路四段,50.4年,華廈/辦公,建坪 6.79,主建物6.79,1廳1衛,2樓/7樓,998,0
台北市大安區安和路二段,38.2年,大樓/辦公,建坪 51.54,主 + 陽40.89,3房2廳2衛1室,2樓/12樓,"6,380",0
台北市大安區和平東路二段,16.1年,華廈,建坪 11.04,主建物4.93,1房1廳1衛,6樓/7樓,"2,388",0
台北市大安區復興南路一段,42.3年,辦公/大樓,建坪 90.05,主 + 陽67.74,1廳2衛1室,11樓/12樓,"9,999",0
台北市大安區忠孝東路四段,39.5年,店面/辦公,建坪 17.35,主建物15.74,1廳1衛,1樓/6樓,"6,300",0
台北市大安區安和路一段,36.5年,華廈,建坪 52.86,主 + 陽45.68,4房2廳2衛,3樓/6樓,"5,500",0
台北市大安區忠孝東路四段,39.5年,店面/辦公,建坪 20.32,主建物14.66,1廳2衛(含加蓋1衛),1樓/6樓,"6,300",0
台北市大安區市民大道四段,42.3年,華廈,建坪 23.74,主 + 陽21.22,2房2廳1衛1室,4樓/7樓,"2,430",0
台北市大安區雲和街,44.9年,公寓,建坪 23.49,主 + 陽23.49,4房2廳2衛(含加蓋1房1衛),5樓/5樓,"2,588",0
台北市大安區和平東路一段,41.2年,大樓,建坪 33.45,主 + 陽29.11,3房2廳2衛,6樓/12樓,"4,680",0
台北市大安區忠孝東路四段,43.3年,辦公/大樓,建坪 49.5,主 + 陽30.38,1房2廳2衛5室,3樓/11樓,"5,998",1
台北市大安區信義路三段,9.1年,大樓/辦公,建坪 53.81,主 + 陽21.4,1房2廳1衛,5樓/14樓,"7,880",1
台北市大安區延吉街,39.7年,華廈,建坪 42.68,主 + 陽37.59,3房2廳2衛2室,5樓/7樓,"4,488",0
台北市大安區和平東路二段,44.0年,華廈,建坪 53.64,主 + 陽38.51,3房1廳1.5衛1室(含加蓋1室),7樓/7樓,"5,188",0
台北市大安區大安路一段,46.5年,華廈,建坪 46.48,主 + 陽43.74,4房2廳2衛1室,4樓/7樓,"4,980",0
台北市大安區復興南路一段,1.9年,大樓,建坪 16.46,主 + 陽7.04,1房1廳1衛,15樓/15樓,"2,228",1
台北市大安區羅斯福路三段,1.0年,大樓,建坪 33.41,主 + 陽19.39,3房2廳1衛,6樓/15樓,"5,120",1
台北市大安區信義路二段,44.6年,公寓,建坪 34.63,主 + 陽34.64,4房2廳2衛1室,4樓/5樓,"3,498",0
台北市大安區市民大道四段,4.8年,華廈,建坪 31.25,主 + 陽13.15,2房1廳1衛,8樓/10樓,"3,988",0
台北市大安區復興南路二段,1.1年,大樓,建坪 79.34,主 + 陽37.26,3房2廳2衛,6樓/23樓,"11,200",2
台北市大安區復興南路一段,1.9年,大樓,建坪 21.03,主 + 陽9.86,1房1廳1衛,6樓/15樓,"2,788",1
台北市大安區泰順街,44.9年,公寓,建坪 35.92,主 + 陽35.92,2房2廳2衛,2樓/5樓,"3,600",0
台北市大安區市民大道四段,38.7年,華廈,建坪 23.02,主 + 陽16.62,2房4廳3衛(含加蓋2廳1衛),7樓/7樓,"3,800",0
台北市大安區敦化南路一段,1.2年,大樓,建坪 67.18,主 + 陽36.09,1房2廳2衛,3樓/20樓,"12,588",1
台北市大安區通化街,44.2年,華廈,建坪 55.79,主 + 陽40.58,4房2廳2衛,4樓/7樓,"4,888",1
台北市大安區師大路,47.4年,華廈,建坪 33.51,主 + 陽29,4房4衛,6樓/7樓,"3,188",0
台北市大安區忠孝東路四段,39.0年,華廈/辦公,建坪 46.52,主 + 陽36.33,2房2廳2衛1室,2樓/7樓,"4,680",0
台北市大安區忠孝東路三段,4.0年,大樓,建坪 59.67,主 + 陽29.2,2房2廳2衛,6樓/31樓,"9,500",1
台北市大安區安東街,1.7年,大樓,建坪 11.28,主 + 陽6.89,1房1廳1衛1室(含加蓋1室),3樓/13樓,"1,997",0
台北市大安區大安路一段,2.6年,華廈,建坪 45.13,主 + 陽28.74,3房2廳2衛,4樓/9樓,"7,228",0
台北市大安區復興南路二段,50.9年,辦公/大樓,建坪 49.76,主 + 陽46.83,1房3廳2衛2室,3樓/11樓,"5,088",0
台北市大安區忠孝東路三段,55.6年,華廈,建坪 50.3,主 + 陽50.3,4房2廳2衛,6樓/6樓,"5,180",0
台北市大安區臥龍街,1.4年,大樓,建坪 46.84,主 + 陽22.31,3房2廳2衛,21樓/23樓,"5,600",1
台北市大安區基隆路二段,5.1年,華廈,建坪 36.16,主 + 陽18.18,2房2廳1衛,4樓/9樓,"4,088",1
台北市大安區復興南路一段,37.3年,辦公/大樓,建坪 78.1,主 + 陽67.16,1廳1衛,10樓/12樓,"8,588",0
台北市大安區永康街,51.0年,店面,建坪 25.4,主建物20.95,3廳2衛(含加蓋1廳),1樓/4樓,"15,000",0
台北市大安區復興南路二段,43.5年,華廈,建坪 44.86,主 + 陽41.4,4房2廳2衛1室(含加蓋1室),2樓/7樓,"5,288",0
台北市大安區敦化南路一段,1.2年,大樓,建坪 66.73,主 + 陽36.43,3房2廳2衛,12樓/20樓,"12,980",1
台北市大安區瑞安街,10.8年,華廈,建坪 13.38,主 + 陽8.24,1房1廳1衛,7樓/7樓,"2,048",0
台北市大安區和平東路二段,39.0年,華廈,建坪 46.49,主 + 陽40.01,4房2廳2衛,4樓/6樓,"5,188",0
台北市大安區通化街,1.7年,華廈,建坪 22.53,主 + 陽12.13,2房2廳1衛,8樓/8樓,"3,748",0
台北市大安區辛亥路二段,37.1年,大樓,建坪 47.96,主 + 陽38.02,4房2廳2衛,6樓/25樓,"4,888",0
台北市大安區和平東路二段,38.9年,大樓,建坪 43.63,主 + 陽37.94,4房2廳2衛,5樓/12樓,"5,455",0
台北市大安區安居街,41.9年,大樓,建坪 43.96,主 + 陽31.47,3房2廳2衛,3樓/12樓,"3,200",0
台北市大安區忠孝東路三段,52.6年,華廈,建坪 34.82,主建物34.82,3房2廳2衛2室(含加蓋1室),1樓/7樓,"4,998",0
台北市大安區信義路四段,39.2年,店面,建坪 15.96,主建物11.03,1廳1衛1室,1樓/17樓,"4,750",0
台北市大安區信義路三段,13.1年,大樓,建坪 35.12,主 + 陽18.6,1房1廳1衛1室,5樓/12樓,"5,988",1
台北市大安區仁愛路三段,45.1年,其它,建坪 103.17,主建物0,7房1廳1衛2室,-1樓/12樓,"7,768",0
台北市大安區仁愛路四段,39.2年,大樓,建坪 97.35,主 + 陽61.39,4房2廳4衛,4樓/17樓,"12,780",1
台北市大安區樂利路,58.7年,公寓,建坪 11.82,主 + 陽11.82,2房2廳1衛,2樓/4樓,"1,348",0
台北市大安區羅斯福路四段,39.3年,辦公/華廈,建坪 61.52,主建物32.35,3房2廳1衛,1樓/7樓,"4,888",1
台北市大安區瑞安街,10.8年,華廈,建坪 20.13,主 + 陽10.72,2房2廳1衛,7樓/7樓,"3,118",0
台北市大安區復興南路二段,48.4年,大樓,建坪 23.75,主建物20.2,2房2衛,10樓/12樓,"2,408",0
台北市大安區敦化南路一段,45.0年,華廈,建坪 57.67,主 + 陽49.9,8房8衛,3樓/7樓,"5,980",0
台北市大安區敦化南路一段,1.2年,大樓,建坪 64.25,主 + 陽34.83,3房2廳2衛,11樓/20樓,"11,680",1
台北市大安區新生南路一段,48.8年,華廈,建坪 34.71,主 + 陽34.7,3房2廳2衛,2樓/7樓,"4,480",0
台北市大安區新生南路一段,48.8年,華廈,建坪 35.4,主 + 陽35.4,3房2廳2衛,2樓/7樓,"4,580",0
台北市大安區敦化南路一段,50.8年,公寓,建坪 47.17,主 + 陽47.17,6房3廳2衛,3樓/4樓,"4,688",0
台北市大安區羅斯福路三段,27.3年,大樓,建坪 20.98,主 + 陽12.69,3房2廳1.5衛(含加蓋2房0.5衛),8樓/11樓,"2,888",1
台北市大安區八德路二段,36.5年,公寓,建坪 31.05,主 + 陽27.81,5房5衛,4樓/5樓,"2,880",0
台北市大安區師大路,59.2年,公寓,建坪 37.23,主建物37.23,4房2廳1.5衛1室,3樓/4樓,"4,280",0
台北市大安區敦化南路一段,1.2年,大樓,建坪 64.25,主 + 陽34.83,3房2廳2衛,5樓/20樓,"11,898",1
台北市大安區通化街,40.6年,公寓,建坪 46.49,主 + 陽39.67,6房2廳2衛(含加蓋1房1廳),5樓/5樓,"3,588",0
台北市大安區東豐街,61.5年,公寓,建坪 29.77,主建物29.77,3房2廳2衛,2樓/4樓,"4,580",0
台北市大安區延吉街,45.5年,華廈,建坪 31.69,主 + 陽27.7,4房2廳2衛,7樓/7樓,"3,380",0
台北市大安區建國南路一段,39.1年,大樓,建坪 27.08,主 + 陽27.08,3房2廳2衛,7樓/14樓,"3,088",0
台北市大安區忠孝東路四段,48.1年,華廈,建坪 36.28,主 + 陽36.28,3房2廳2衛1室(含加蓋1室),2樓/7樓,"4,480",0
台北市大安區潮州街,43.2年,華廈,建坪 50.07,主 + 陽43.2,4房2廳3衛,3樓/7樓,"6,450",0
台北市大安區復興南路一段,37.3年,辦公/大樓,建坪 38.72,主 + 陽36.49,1房1廳1衛,3樓/12樓,"4,988",0
台北市大安區仁愛路四段,44.2年,華廈,建坪 62.71,主 + 陽56.54,2房2廳2衛,6樓/7樓,"7,526",0
台北市大安區敦化南路一段,29.6年,華廈,建坪 18.96,主 + 陽9.35,1房1衛,7樓/9樓,"2,288",1
台北市大安區復興南路一段,48.8年,華廈,建坪 36.71,主 + 陽31.88,3房2廳2衛1室,4樓/7樓,"4,980",0
台北市大安區復興南路一段,1.9年,大樓,建坪 11.44,主 + 陽6.99,1房1廳1衛,6樓/15樓,"1,968",0
台北市大安區浦城街,45.2年,公寓,建坪 30.85,主 + 陽30.85,3房2廳2衛,3樓/5樓,"3,388",0
台北市大安區潮州街,51.9年,公寓,建坪 26.54,主 + 陽26.54,3房2廳2衛,2樓/5樓,"3,388",0
台北市大安區金山南路二段,47.7年,辦公/大樓,建坪 53.43,主建物44.72,1廳2衛6室,11樓/12樓,"5,688",0
台北市大安區和平東路三段,47.9年,公寓,建坪 30.63,主 + 陽30.63,3房2廳2衛,3樓/5樓,"2,438",0
台北市大安區青田街,2.2年,華廈/套房,建坪 13.86,主 + 陽9.13,1廳1衛,7樓/10樓,"2,888",0
台北市大安區敦化南路二段,42.7年,大樓/辦公,建坪 31.72,主 + 陽24.92,2房2廳2衛,12樓/20樓,"4,650",0
台北市大安區和平東路二段,39.0年,華廈,建坪 44.39,主 + 陽38.67,3房2廳2衛,2樓/6樓,"4,688",0
台北市大安區忠孝東路四段,41.3年,辦公/大樓,建坪 45.66,主建物35.07,1廳2室,12樓/12樓,"5,180",0
台北市大安區文昌街,44.7年,華廈,建坪 33.95,主 + 陽27.9,3房2廳2衛,2樓/7樓,"3,788",0
台北市大安區安和路二段,18.7年,華廈,建坪 14.28,主 + 陽8.75,1房1廳1衛,2樓/10樓,"1,880",0
台北市大安區忠孝東路三段,55.0年,華廈,建坪 52.71,主 + 陽52.71,4房2廳2.5衛1室,6樓/7樓,"5,800",0
台北市大安區市民大道四段,38.7年,華廈,建坪 11.41,主 + 陽8.37,1房3廳2衛(含加蓋2廳1衛),7樓/7樓,"2,560",0
台北市大安區羅斯福路三段,45.4年,大樓,建坪 9.31,主 + 陽6.81,1房1衛,10樓/11樓,"1,530",0
台北市大安區敦化南路二段,41.7年,華廈,建坪 36.82,主 + 陽33.47,3房2廳2衛,2樓/7樓,"4,388",0
台北市大安區安居街,49.7年,公寓,建坪 31.16,主 + 陽31.16,6房3廳2.5衛(含加蓋3房1廳1衛),4樓/4樓,"2,380",0
台北市大安區瑞安街,53.2年,公寓,建坪 28.89,主 + 陽28.89,5房3廳2衛(含加蓋2房1廳1衛),4樓/4樓,"3,300",0
台北市大安區信義路四段,37.4年,辦公/大樓,建坪 97.04,主 + 陽81.51,2廳,10樓/12樓,"12,000",0
台北市大安區師大路,55.2年,店面,建坪 28.26,主建物28.26,2廳2衛,1樓/4樓,"8,988",0
台北市大安區永康街,49.8年,店面/辦公,建坪 21.35,主建物18.93,1廳1衛1室(含加蓋1室),1樓/4樓,"11,700",0
台北市大安區羅斯福路三段,1.0年,大樓,建坪 39.67,主 + 陽23.46,3房2廳2衛,6樓/15樓,"6,080",1
台北市大安區信義路四段,41.7年,華廈/辦公,建坪 51.58,主 + 陽47.85,1衛4室,2樓/7樓,"5,400",0
台北市大安區敦化南路一段,18.1年,華廈,建坪 9.98,主 + 陽6.07,1房1廳1衛,5樓/9樓,"1,568",0
台北市大安區和平東路三段,38.1年,華廈,建坪 9.81,主 + 陽6.71,1房1廳1衛,3樓/10樓,"1,698",0
台北市大安區復興南路二段,40.8年,大樓,建坪 39.05,主 + 陽29.67,3房2廳2衛,13樓/19樓,"3,780",0
台北市大安區和平東路一段,36.0年,大樓,建坪 48.84,主 + 陽38.92,4房2廳2衛,13樓/20樓,"5,988",0
台北市大安區安和路一段,45.1年,店面,建坪 31.71,主建物25.16,1廳1衛1室(含加蓋1室),1樓/16樓,"9,266",0
台北市大安區敦化南路二段,42.7年,辦公/大樓,建坪 14.69,主 + 陽10.3,1廳,4樓/20樓,"1,598",0
台北市大安區通化街,49.4年,公寓,建坪 19.38,主建物16.71,2房2廳1.5衛(含加蓋0.5衛),1樓/4樓,"2,300",0
台北市大安區忠孝東路四段,51.8年,店面/辦公,建坪 47.93,主 + 陽43.83,3房1廳2衛7室(含加蓋2室),2樓/7樓,"4,988",0
台北市大安區泰順街,49.0年,公寓,建坪 52.91,主 + 陽52.91,4房2廳2衛,3樓/5樓,"4,250",0
台北市大安區通化街,44.2年,公寓/套房,建坪 17.56,主 + 陽15.5,1房2廳1衛,3樓/7樓,"1,800",0
台北市大安區溫州街,46.9年,華廈,建坪 18.05,主 + 陽18.04,2房2廳1衛,3樓/7樓,"2,600",0
台北市大安區敦化南路二段,47.2年,大樓/辦公,建坪 10.61,主建物8.96,1廳1衛,6樓/12樓,"2,000",0
台北市大安區忠孝東路三段,38.9年,店面/辦公/大樓,建坪 30.56,主建物21.75,1廳1衛5室,1樓/14樓,"6,120",0
台北市大安區泰順街,11.2年,華廈,建坪 24.17,主 + 陽10.78,2房1廳1衛(含加蓋1房),6樓/7樓,"3,458",0
台北市大安區金山南路二段,39.9年,公寓,建坪 34.09,主 + 陽32.78,3房2廳2衛,5樓/5樓,"3,500",0
台北市大安區大安路一段,48.6年,大樓,建坪 56.44,主 + 陽49.88,3房2廳1衛,5樓/12樓,"6,490",0
台北市大安區忠孝東路三段,4.0年,大樓,建坪 49.1,主 + 陽23.75,2房2廳2衛,10樓/31樓,"8,200",1
台北市大安區麗水街,19.0年,華廈,建坪 56.66,主 + 陽32.25,3房2廳2衛,5樓/6樓,"7,200",1
台北市大安區信義路三段,17.5年,大樓,建坪 11.79,主 + 陽7.33,1房1廳1衛,11樓/14樓,"1,790",0
台北市大安區忠孝東路三段,54.1年,華廈,建坪 30.43,主 + 陽30.43,3房2廳2衛1室,2樓/6樓,"3,488",0
台北市大安區東豐街,61.5年,公寓,建坪 29.23,主建物29.23,3房2廳2衛,3樓/4樓,"4,388",0
台北市大安區復興南路一段,1.9年,大樓,建坪 11.44,主 + 陽6.99,1房1廳1衛,12樓/15樓,"1,988",0
台北市大安區忠孝東路四段,46.7年,華廈,建坪 43.6,主 + 陽37.1,6房4廳4衛1室(含加蓋2房2廳2衛),7樓/7樓,"5,588",0
台北市大安區潮州街,11.4年,大樓,建坪 187.39,主 + 陽86.86,5房2廳5.5衛1室,2樓/16樓,"19,300",3
台北市大安區復興南路二段,1.1年,店面/辦公/大樓,建坪 34.04,主建物12.11,1廳1衛,1樓/23樓,"6,000",1
台北市大安區通化街,48.6年,華廈,建坪 27.06,主 + 陽27.05,3房2廳2衛,5樓/7樓,"2,980",0
台北市大安區和平東路一段,38.1年,大樓/辦公,建坪 38.12,主 + 陽32.7,3房2廳2衛1室,9樓/12樓,"4,688",0
台北市大安區羅斯福路三段,44.2年,辦公/大樓,建坪 32.76,主 + 陽28.02,2房2廳2衛,3樓/12樓,"3,570",0
台北市大安區新生南路一段,59.2年,公寓,建坪 32.98,主建物32.98,3房2廳2衛2室(含加蓋1房),2樓/4樓,"3,588",0
台北市大安區安和路一段,41.2年,店面/辦公/大樓,建坪 26.09,主建物21.11,3房1廳2衛1室(含加蓋1廳),1樓/12樓,"9,900",0
台北市大安區臥龍街,2.8年,店面,建坪 30.25,主建物14.35,1廳1衛,1樓/14樓,"3,980",1
台北市大安區和平東路二段,44.1年,大樓,建坪 48.61,主 + 陽37.26,3房2廳2衛,10樓/12樓,"4,700",0
台北市大安區復興南路二段,43.7年,華廈/辦公,建坪 76.91,主建物33.48,4房3廳3衛3室(含加蓋1房),B1-1樓/6樓,"7,500",0
台北市大安區復興南路一段,29.7年,大樓,建坪 55.27,主 + 陽32.04,4房2廳2衛,6樓/16樓,"5,888",1
台北市大安區敦化南路一段,48.2年,大樓,建坪 66.74,主 + 陽49.83,3房2廳3衛2室,11樓/14樓,"8,800",1
台北市大安區仁愛路四段,43.3年,華廈,建坪 31.67,主 + 陽24.77,3房2廳2衛,3樓/7樓,"3,588",0
台北市大安區潮州街,11.4年,大樓,建坪 135.39,主 + 陽53.65,3房2廳3衛,8樓/16樓,"13,988",3
台北市大安區和平東路一段,11.2年,大樓,建坪 182.68,主 + 陽96.92,4房2廳5衛1室,8樓/38樓,"28,800",3
台北市大安區延吉街,31.7年,辦公/華廈,建坪 88.63,主 + 陽60.26,1廳2衛5室(含加蓋3室),5樓/7樓,"7,388",1
台北市大安區信義路三段,39.9年,大樓,建坪 32.92,主 + 陽26.05,3房2廳2衛,4樓/16樓,"3,880",0
台北市大安區延吉街,48.3年,店面,建坪 17.68,主建物12.28,1廳1衛,1樓/5樓,"5,980",0
台北市大安區敦化南路二段,50.8年,辦公/大樓,建坪 15.01,主建物11.53,2房1廳1衛,10樓/16樓,"2,188",0
台北市大安區大安路二段,54.2年,公寓,建坪 40.37,主 + 陽40.37,6房4廳3衛(含加蓋2房2廳1衛),4樓/4樓,"4,260",0
台北市大安區永康街,14.3年,華廈,建坪 71.22,主 + 陽39.05,3房2廳2衛,3樓/7樓,"7,688",1
台北市大安區仁愛路四段,53.2年,店面/辦公,建坪 87.65,主 + 陽87.65,1廳2衛6室,2樓/6樓,"12,800",0
台北市大安區建國南路一段,49.4年,大樓/辦公,建坪 47.7,主 + 陽41.37,2房2廳2衛,7樓/12樓,"5,280",0
台北市大安區信義路四段,47.7年,華廈,建坪 36.2,主 + 陽32.72,3房2廳2衛,2樓/7樓,"3,880",0
台北市大安區忠孝東路四段,38.2年,店面/辦公/大樓,建坪 15.23,主建物7.57,1廳,4樓/15樓,"1,280",0
台北市大安區和平東路二段,16.2年,華廈,建坪 40.62,主 + 陽18.78,4房2廳2衛1室(含加蓋1房1室),7樓/10樓,"4,980",1
台北市大安區安東街,49.1年,華廈,建坪 52.75,主 + 陽46.25,3房2廳2衛1室,5樓/7樓,"5,180",0
台北市大安區新生南路三段,41.7年,店面/辦公/大樓,建坪 85.65,主建物0,3廳1衛,-1樓/12樓,"6,980",0
台北市大安區師大路,48.8年,公寓,建坪 26.93,主 + 陽26.93,2房2廳1衛2室(含加蓋1室),5樓/5樓,"2,888",0
台北市大安區信義路四段,39.2年,大樓,建坪 48.83,主 + 陽45.86,2房2廳2衛,12樓/17樓,"6,688",0
台北市大安區敦化南路二段,39.4年,大樓,建坪 101.89,主 + 陽82.66,4房2廳4衛1室,23樓/24樓,"12,498",1
台北市大安區市民大道四段,38.7年,華廈/套房,建坪 11.83,主 + 陽8.4,1房1衛,5樓/7樓,"1,580",0
台北市大安區安和路一段,49.6年,公寓,建坪 33.19,主 + 陽33.19,1房2廳2衛,5樓/5樓,"3,650",0
台北市大安區瑞安街,1.8年,大樓,建坪 95.87,主 + 陽47.44,2廳3衛,10樓/21樓,"13,980",2
台北市大安區安和路二段,47.2年,大樓,建坪 83.76,主 + 陽69.78,5房2廳3衛1室,6樓/15樓,"13,000",0
台北市大安區和平東路一段,36.0年,大樓,建坪 38.16,主 + 陽29.79,3房2廳2衛,10樓/19樓,"4,980",0
台北市大安區溫州街,42.7年,華廈,建坪 46.9,主建物30.88,4房2廳2衛,1樓/6樓,"6,680",0
台北市大安區青田街,55.1年,華廈,建坪 55.47,主 + 陽55.47,4房2廳2衛,4樓/6樓,"6,488",0
台北市大安區富陽街,48.9年,公寓,建坪 28.35,主 + 陽28.35,3房2廳1衛,4樓/5樓,"1,880",0
台北市大安區延吉街,46.6年,華廈,建坪 44.33,主 + 陽37.6,3房2廳2衛,6樓/7樓,"4,838",0
台北市大安區大安路一段,17.4年,大樓,建坪 16.92,主 + 陽8.04,2房2廳1衛(含加蓋1房),12樓/12樓,"2,998",0
台北市大安區忠孝東路四段,49.9年,華廈,建坪 43.76,主 + 陽43.76,4房2廳2衛1室,5樓/7樓,"4,700",0
台北市大安區麗水街,35.3年,店面/華廈,建坪 54.96,主建物38.14,3房2廳2衛,1樓/5樓,"6,980",0
台北市大安區延吉街,38.9年,店面/辦公,建坪 75.16,主 + 陽51.33,1房3廳2衛,2樓/7樓,"8,500",2
台北市大安區和平東路二段,34.2年,大樓/辦公,建坪 101.58,主建物31.6,3房2廳4衛2室(含加蓋2衛2室),1樓/10樓,"9,200",1
台北市大安區敦化南路一段,1.2年,大樓,建坪 107.73,主 + 陽55.7,3房2廳3衛,14樓/20樓,"19,800",1
台北市大安區忠孝東路四段,38.7年,大樓,建坪 81.81,主 + 陽64.3,5房2廳2衛1室,6樓/13樓,"8,888",1
台北市大安區敦化南路二段,44.2年,店面/辦公,建坪 78.36,主建物58.03,1廳2衛2室,1樓/7樓,"15,500",0
台北市大安區溫州街,52.2年,店面/辦公,建坪 24.95,主建物24.95,1房1廳1衛2室(含加蓋1房1室),1樓/4樓,"5,988",0
台北市大安區和平東路三段,47.4年,華廈,建坪 36.98,主 + 陽35.12,4房2廳2衛1室,3樓/6樓,"3,488",0
台北市大安區市民大道三段,10.2年,大樓,建坪 97.31,主 + 陽53.69,4房2廳3衛,11樓/23樓,"13,880",2
台北市大安區復興南路二段,39.6年,大樓,建坪 39.36,主 + 陽33.94,2房2廳2衛1室,6樓/16樓,"4,688",0
台北市大安區仁愛路四段,52.6年,華廈,建坪 42.29,主 + 陽39.62,3房2廳2衛1室,5樓/7樓,"4,558",0
台北市大安區瑞安街,10.8年,華廈,建坪 16.57,主 + 陽7.27,1房2廳1衛,7樓/7樓,"2,093",1
台北市大安區大安路二段,16.3年,大樓/套房,建坪 17.51,主 + 陽8.1,1房1廳1衛,8樓/12樓,"2,120",1
台北市大安區忠孝東路四段,47.8年,店面/華廈,建坪 40.27,主 + 陽35.29,1廳2衛6室,2樓/7樓,"4,018",0
台北市大安區信義路三段,5.6年,大樓/辦公,建坪 110.32,主 + 陽64.65,4房2廳3衛2室,11樓/15樓,"17,800",1
台北市大安區復興南路一段,1.9年,套房,建坪 17.85,主建物7.9,1房1廳1衛,14樓/15樓,"2,522",1
台北市大安區仁愛路三段,26.4年,套房,建坪 14.29,主 + 陽9.46,1房1廳1衛,2樓/8樓,"1,998",0
台北市大安區市民大道三段,45.4年,公寓,建坪 34.63,主 + 陽34.63,4房2廳1衛,2樓/5樓,"2,750",0
台北市大安區安和路二段,5.0年,華廈/套房,建坪 19.46,主 + 陽7.8,1房1衛,7樓/7樓,"3,188",1
台北市大安區通化街,41.8年,辦公/店面,建坪 36.09,主建物29.06,2房2廳2衛,1樓/5樓,"4,980",0
台北市大安區仁愛路四段,44.7年,華廈/辦公,建坪 45.73,主 + 陽44.01,3房2廳2衛,2樓/7樓,"4,980",0
台北市大安區新生南路三段,58.1年,公寓,建坪 30.66,主 + 陽30.1,3房2廳1衛,3樓/4樓,"3,125",0
台北市大安區市民大道四段,38.7年,華廈,建坪 11.61,主 + 陽8.25,1房1廳1衛,7樓/7樓,"1,560",0
台北市大安區四維路,51.2年,公寓,建坪 27.48,主 + 陽27.48,3房3廳2衛(含加蓋1房1廳1衛),4樓/4樓,"3,350",0
台北市大安區杭州南路二段,15.8年,店面,建坪 17.86,主 + 陽7.02,1廳1衛1室(含加蓋1室),1樓/11樓,"2,988",0
台北市大安區安東街,50.9年,公寓,建坪 35.61,主建物21.6,3房2廳2衛2室(含加蓋1房2衛1室),1樓/4樓,"6,900",0
台北市大安區羅斯福路三段,6.3年,華廈,建坪 17.37,主 + 陽8.85,2房2廳1衛(含加蓋1房),4樓/6樓,"2,488",0
台北市大安區復興南路一段,29.7年,辦公/套房,建坪 10.86,主建物6.62,1房1廳1衛,4樓/7樓,"1,368",0
台北市大安區四維路,35.4年,華廈,建坪 57.3,主 + 陽42.18,4房2廳2衛1室,4樓/7樓,"6,800",1
台北市大安區通化街,25.9年,華廈,建坪 78.78,主 + 陽45.17,5房2廳5衛,4樓/6樓,"6,588",2
台北市大安區永康街,43.8年,公寓,建坪 37.61,主 + 陽35.45,3房2廳1.5衛,2樓/5樓,"4,350",0
台北市大安區泰順街,49.8年,公寓,建坪 27.91,主 + 陽27.91,5房2廳2衛(含加蓋3房1衛),4樓/4樓,"2,880",0
台北市大安區羅斯福路三段,59.2年,公寓,建坪 37.26,主 + 陽36.6,4房4衛(含加蓋1房1衛),4樓/4樓,"3,250",0
台北市大安區復興南路二段,53.7年,公寓,建坪 42.82,主 + 陽42.81,4房2廳2衛,4樓/4樓,"4,150",0
台北市大安區忠孝東路三段,54.9年,華廈,建坪 52.17,主 + 陽52.17,3房2廳2衛,5樓/6樓,"5,088",0
台北市大安區龍泉街,41.3年,華廈,建坪 40.51,主 + 陽35.46,3房2廳2衛,2樓/6樓,"4,250",0
台北市大安區新生南路一段,13.9年,華廈,建坪 36.49,主 + 陽16.44,2房2廳2衛(含加蓋1房1衛),4樓/7樓,"5,680",0
台北市大安區忠孝東路三段,53.6年,店面,建坪 47.63,主建物37.43,1廳1衛2室(含加蓋1衛2室),1樓/10樓,"15,688",0
台北市大安區四維路,35.4年,華廈,建坪 47.4,主 + 陽42.18,4房2廳2衛1室,4樓/7樓,"6,800",0
台北市大安區永康街,61.7年,店面,建坪 36.97,主建物36.97,2廳2衛(含加蓋1廳),1樓/4樓,"9,800",0
台北市大安區安和路一段,49.4年,店面,建坪 20.47,主建物15.51,1廳1衛1室,1樓/7樓,"6,888",0
台北市大安區通化街,47.7年,公寓,建坪 18.24,主 + 陽18.24,3房1廳2衛(含加蓋1房),2樓/5樓,"1,980",0
台北市大安區羅斯福路三段,1.0年,大樓/套房,建坪 17.9,主 + 陽11.63,1房1廳1衛,8樓/15樓,"2,860",0
台北市大安區瑞安街,17.1年,大樓,建坪 142.1,主 + 陽63.97,4房2廳3衛1室,2樓/13樓,"15,500",3
台北市大安區和平東路三段,40.1年,大樓,建坪 15.96,主 + 陽13.2,1房1廳1衛,5樓/12樓,"1,650",0
台北市大安區忠孝東路三段,51.8年,店面/公寓,建坪 35.75,主建物35.75,6房4廳2衛(含加蓋6房1廳),1樓/5樓,"8,588",0
台北市大安區仁愛路三段,18.8年,華廈,建坪 50.38,主 + 陽28.84,3房2廳2衛,5樓/7樓,"7,280",1
台北市大安區仁愛路四段,46.0年,大樓,建坪 56.19,主 + 陽50,5房2廳2衛,6樓/14樓,"8,686",0
台北市大安區復興南路一段,44.2年,店面,建坪 24.74,主建物15.68,1廳1衛,1樓/16樓,"7,131",0
台北市大安區仁愛路三段,43.2年,店面,建坪 158.27,主建物62.2,2房1廳2衛2室(含加蓋1衛2室),1樓/7樓,"19,876",0
台北市大安區泰順街,44.7年,華廈,建坪 42.17,主 + 陽37.61,3房2廳2衛,3樓/7樓,"5,200",0
台北市大安區新生南路一段,44.2年,公寓,建坪 27.43,主建物20.46,3房2廳1衛,1樓/5樓,"3,988",0
