物件編號,物件名稱,地址,格局,坪數,樓層,屋齡,類型,價格
WS38503,行善富霖挑高科技總部,內湖區行善路,OPEN,85坪,8-9/9樓,81年,辦公,76萬
WS52042,文德站三樓收租,內湖區文德路,4房(室)--廳4衛,111坪,3/4樓,106年,住宅,97萬
XS124396,東湖捷運金寶低總套房,內湖區東湖路,1房(室)1廳1衛,134坪,5/10樓,128年,住宅,122萬
WS69134,A23內湖涵碧園高層靚景,內湖區文德路,3房(室)2廳1衛,156坪,12/14樓,150年,住宅,144萬
XS120762,內湖新明路純地,內湖區新明路,19,19坪,19/19樓,19年,土地,168萬
ZS194133,華盛頓優質廠辦,內湖區陽光街,1廳5室,196坪,5/6樓,190年,廠房,185萬
WS62824,內湖綠大地別墅,內湖區成功路四段,依現況,217坪,B1-4/4樓,212年,住宅,206萬
WS65020,遠雄波昂內科廠辦,內湖區瑞湖街,9房(室)1廳--衛,239坪,6/8樓,233年,廠房,228萬
WS65253,遠雄波昂內科廠辦,內湖區瑞湖街,9房(室)1廳--衛,44坪,6/8樓,37年,廠房,26萬
ZS197629,新明工業店面,內湖區新明路,開放式,61坪,1/3樓,68年,店面,59萬
TS141263,內湖嘉醴豪邸住辦二室車,內湖區金莊路,2房(室)2廳2衛,96坪,8/11樓,91年,其他,84萬
TS141563,D226內科高cp值辦公大樓,內湖區內湖路一段,開放式,117坪,3/10樓,12年,廠房,108萬
ZS116728,長虹瑞光科技金店,內湖區瑞光路,OPEN,136坪,1/11樓,131年,店面,126萬
ZS125596,文德雙戶・傳愛雙生,內湖區文德路,5房(室)3廳3衛,160坪,9/10樓,154年,住宅,148萬
XS55954,8018東湖市場印鈔機店面,內湖區東湖路,--房(室)3廳1衛,182坪,1/4樓,177年,店面,172萬
ZS156522,巴黎科技雙店辦,內湖區基湖路,OPEN,201坪,1/9樓,196年,店面,193萬
ZS153506,金湖路三角窗店面,內湖區金湖路,1房(室)1廳1衛,224坪,1/5樓,218年,店面,213萬
XS92897,濱湖皇家,內湖區內湖路二段,5房(室)2廳3衛,245坪,10/12樓,239年,住宅,234萬
XS71788,碧湖面湖大戶,內湖區內湖路二段,5房(室)2廳3衛,44坪,10/12樓,37年,住宅,26萬
ZS115866,米蘭苑美宅,內湖區新富街,4房(室)2廳5衛,69坪,11/14樓,64年,住宅,57萬
XS98606,星雲街三角窗挑高店面,內湖區星雲街,開放式,92坪,1/14樓,86年,店面,80萬
ZS121095,洲子街壹樓廠辦,內湖區洲子街,OPEN,117坪,1/9樓,111年,廠房,104萬
XS107013,葫洲捷運金店面,內湖區民權東路六段,--房(室)--廳--衛,139坪,1-B1/5樓,135年,店面,127萬
ZS165071,遠雄蘇黎世三角窗雙店面,內湖區新湖一路,--房(室)2廳2衛,161坪,1/7樓,157年,其他,151萬
XS104221,港墘江南宴翡翠區店面,內湖區港墘路,--房(室)--廳1衛,184坪,1/15樓,179年,店面,173萬
ZS165077,遠雄瑞士店面,內湖區新湖一路,--房(室)1廳1衛,199坪,1/7樓,64年,其他,26萬
ZS165050,遠雄蘇黎世三角窗店面1,內湖區新湖一路,--房(室)1廳1衛,210坪,1/7樓,157年,其他,207萬
ZS165069,遠雄蘇黎世店面2,內湖區新湖一路,--房(室)1廳1衛,224坪,1/7樓,157年,其他,219萬
WS26915,海華御璽雙坡平車位,內湖區民權東路六段,4房(室)2廳3衛,42坪,7/12樓,36年,住宅,25萬
ZS161876,潭美面河科工持分地,內湖區,19,19坪,19/19樓,19年,土地,54萬
XS113050,成功湖光店辦,內湖區康寧路一段,2房(室)2廳3衛,82坪,1-2/15樓,77年,住宅,71萬
XS94694,近捷運站明湖學區一樓,內湖區康寧路三段,3房(室)2廳2衛,105坪,1/5樓,101年,住宅,94萬
XS119039,美麗華金店面,內湖區文湖街,--房(室)--廳--衛,127坪,1/9樓,123年,辦公,116萬
WS26904,海華御璽大四房,內湖區民權東路六段,4房(室)2廳3衛,42坪,5/12樓,36年,住宅,138萬
YS159526,璞園大庭院3房車,內湖區內湖路二段,3房(室)2廳2衛,160坪,1/5樓,154年,住商,150萬
YS169472,璞森晴一樓緻庭院,內湖區內湖路二段,3房2廳2衛2陽台,176坪,1/5樓,154年,住宅,150萬
ZS176249,民權東路面寬金店面,內湖區民權東路六段,1房(室)1廳1衛,196坪,1/5樓,190年,店面,186萬
WS21984,新明台塑科工大店面,內湖區新明路,OPEN,217坪,B1-1/7樓,213年,店面,208萬
ZS161178,國會山莊獨棟庭院別墅,內湖區大湖山莊街,5房(室)2廳2衛,27坪,1-2/2樓,34年,住宅,24萬
YS172210,璞森晴望小景碧湖,內湖區內湖路二段,3房(室)2廳2衛,65坪,2/5樓,59年,住宅,52萬
XS121023,遠雄蘇黎世高級店辦,內湖區新湖一路,開放式,89坪,1/7樓,83年,住宅,77萬
XS126041,專約仰千里豪邸美宅+雙車位,內湖區康寧路三段,3房(室)2廳2衛,111坪,11/14樓,106年,住宅,100萬
XS121189,遠雄瑞士高級店辦,內湖區新湖一路,開放式,129坪,1/7樓,124年,廠房,121萬
XS121215,遠雄蘇黎世邊間店辦,內湖區新湖一路,開放式,145坪,1/7樓,83年,店面,138萬
XS106236,大直碧雲天華廈2房,內湖區文湖街,2房(室)2廳1衛,167坪,4/7樓,162年,住宅,156萬
ZS197333,捷運內湖站公園花園1樓,內湖區內湖路三段,5房(室)--廳5衛,188坪,1/4樓,183年,住宅,178萬
WS43587,濱湖皇家豪邸附車位,內湖區內湖路二段,5房(室)2廳3衛,210坪,10/12樓,204年,住宅,121萬
ZS191364,東湖捷運正馬路金店面,內湖區東湖路,--房(室)2廳--衛,230坪,1/5樓,225年,店面,221萬
ZS191153,AIT旁三角窗金店面,內湖區金湖路,--房(室)--廳--衛,39坪,1/5樓,33年,店面,24萬
YS184706,內湖邊間空間大花園,內湖區康樂街,4房(室)4廳3衛,65坪,5/19樓,59年,住宅,52萬
WS47295,內科堤頂整棟廠辦,內湖區堤頂大道二段,--房(室)--廳--衛,89坪,1-6/6樓,84年,廠房,76萬
ZS193187,捷運旁高報酬精緻公寓(八套房),內湖區成功路三段,8房(室)2廳8衛,111坪,5/5樓,106年,住宅,101萬
WS47869,內科面寬超值金店,內湖區堤頂大道二段,OPEN,131坪,1/13樓,126年,店面,122萬
WS49567,內湖路2段金店面,內湖區內湖路二段,OPEN,151坪,1/5樓,146年,店面,143萬
WS49577,碧湖國小鋼骨透天隔套,內湖區內湖路二段,5房(室)5廳5衛,163坪,1-2/2樓,167年,住宅,161萬
WS47409,安縵莊園美妝豪邸雙車,內湖區內湖路三段,3+1房/2廳/2衛,191坪,7/19樓,185年,住宅,179萬
ZS198045,台塑總部對面大露台廠辦,內湖區新明路,--房(室)--廳3衛,212坪,2-3/13樓,207年,辦公,201萬
WS59157,內湖站湖光百坪收租商辦,內湖區成功路四段,開放式,234坪,2-3/16樓,228年,辦公,223萬
ZS197977,金矽谷NO.7科辦中心,內湖區港墘路,開放空間5衛,40坪,3/9樓,33年,辦公,24萬
WS52929,湖科雙星氣派A辦(2),內湖區行善路,OPEN,64坪,2/9樓,59年,辦公,54萬
WS52918,湖科雙星氣派A辦(4),內湖區行善路,OPEN,64坪,4/9樓,59年,辦公,54萬
ZS197264,墅琴獨棟電梯別墅,內湖區民權東路六段,8房(室)7廳8衛,97坪,1-4/4樓,93年,住宅,84萬
ZS197002,星雲頂加，一層出租一層自住,內湖區星雲街,3房(室)3廳2衛,124坪,5/5樓,117年,住宅,110萬
ZS198280,行政中心住辦1樓,內湖區民權東路六段,4房(室)2廳2衛,144坪,1/5樓,140年,住宅,135萬
WS63976,近美麗華三角大面寬店面,內湖區內湖路一段,2房(室)2廳4衛,169坪,1/7樓,162年,店面,156萬
WS63552,E07內湖收租降價屋,內湖區康寧路一段,11室1廳11衛,190坪,2/7樓,185年,住商,180萬
WS65351,內湖上和院電梯三房坡平車位,內湖區南京東路六段,3房(室)2廳2衛,209坪,3-5/5樓,204年,住宅,199萬
WS64749,內科金矽谷七旗艦廠辦,內湖區港墘路,OPEN,40坪,3/9樓,33年,辦公,24萬
WS64276,港墘文德京華美辦,內湖區港墘路,OPEN,42坪,4/10樓,35年,辦公,26萬
ZS198980,內科商辦文德京華,內湖區港墘路,開放式,42坪,4/10樓,35年,辦公,26萬
ZS199364,祐福雄觀樓中樓,內湖區成功路四段,3房(室)2廳3衛,79坪,17-18/18樓,74年,住宅,66萬
WS68423,大湖公園捷運宅附坡車,內湖區成功路五段,3房(室)2廳2衛,102坪,3/17樓,97年,住宅,91萬
WS67090,內湖站高投報,內湖區成功路四段,7房(室)--廳5衛,127坪,11/16樓,121年,住宅,114萬
ZS192719,大湖公園立委電梯別墅,內湖區大湖街,5房(室)4廳4衛,149坪,1-3/3樓,144年,住宅,137萬
ZS196380,綠華濃別墅,內湖區民權東路六段,4房(室)2廳4衛,168坪,B1-3/3樓,164年,住宅,159萬
WS56795,國家別墅邊間庭院豪邸,內湖區金湖路,6房(室)3廳7衛,191坪,B1-4/4樓,185年,住宅,179萬
WS61020,綠華濃美妝別墅,內湖區民權東路六段,4房(室)2廳5衛,168坪,B1-3/3樓,164年,住宅,202萬
WS57175,國家別墅邊間庭院豪邸,內湖區金湖路,6房(室)3廳7衛,191坪,B1-4/4樓,185年,住宅,179萬
ZS198613,大湖村別墅,內湖區康寧路三段,4房(室)2廳3衛,45坪,1-3/3樓,38年,住宅,26萬
WS50761,民權天下百坪挑高廠辦(B),內湖區民權東路六段,1室1廳,71坪,3/7樓,66年,辦公,58萬
WS50619,民權百坪挑高廠辦(A),內湖區民權東路六段,1室1廳,71坪,4/7樓,66年,辦公,58萬
WS46176,內科陽光宏普文德大樓,內湖區陽光街,--房(室)1廳--衛,105坪,2/7樓,99年,辦公,92萬
WS56923,內湖捷運△店面,內湖區內湖路二段,2房(室)2廳1衛,129坪,1-B1/10樓,123年,店面,116萬
ZS196504,內科香波堡景觀電梯別墅,內湖區瑞光路,6房(室)3廳7衛,149坪,B1-4/4樓,145年,住宅,140萬
WS61567,民權天下挑高4.6米廠辦3樓,內湖區民權東路六段,OPEN,71坪,3/7樓,66年,辦公,58萬
WS61577,民權天下挑高4.6米廠辦4樓,內湖區民權東路六段,OPEN,71坪,4/7樓,66年,辦公,58萬
ZS197759,質感MIHO庭院車位-近緯創,內湖區新明路,2室2廳1衛,187坪,1/5樓,183年,住宅,177萬
ZS192701,永泰金城四改三房車,內湖區五分街,3房(室)2廳2衛,207坪,3/8樓,202年,住宅,197萬
ZS199227,湖國景觀大樓4房+平面車位,內湖區東湖路,4房(室)2廳2衛,44坪,13/15樓,37年,住宅,26萬
ZS199641,近737邊間一樓住店,內湖區內湖路一段,3房2廳1.5衛,71坪,1/4樓,66年,店面,57萬
ZS197636,急推內湖區超讚1樓,內湖區新明路,2房(室)2廳1衛,95坪,1/5樓,90年,住宅,84萬
ZS197236,麗湖電梯別墅,內湖區民權東路六段,7房(室)3廳7衛,119坪,B1-5/5樓,114年,住宅,107萬
QS41833,A079麗山國小3樓公寓,內湖區麗山街,3房(室)2廳2衛,139坪,3/5樓,134年,住宅,129萬
WS60596,內科長虹旗艦A辦,內湖區內湖路一段,1廳2衛,164坪,4/10樓,158年,辦公,152萬
QS40724,A079麗山國小3樓公寓,內湖區麗山街,3房(室)2廳1衛,139坪,3/5樓,134年,住宅,129萬
WS62704,文德–陽光街公寓二樓,內湖區陽光街,4房(室)--廳4衛,195坪,2/5樓,189年,住宅,184萬
WS63776,新明好成家｜內湖低總一樓,內湖區新明路,2房(室)2廳1衛,206坪,1/4樓,207年,住宅,84萬
ZS198192,明湖學區別墅,內湖區康寧路三段,6房(室)3廳5衛,233坪,1-4/4樓,227年,住宅,222萬
TS142277,內科低總價大空間,內湖區內湖路一段,--房(室)1廳1衛,29坪,4/5樓,36年,廠房,26萬
WS69145,內科堤頂科技廠辦4樓,內湖區舊宗路二段,5房(室)2廳--衛,69坪,4/4樓,63年,廠房,57萬
WS66432,瑞光智慧大樓挑高辦公,內湖區瑞光路,--房(室)--廳--衛,91坪,5/7樓,85年,辦公,79萬
ZS193836,富邦成功保值金鑽店面,內湖區成功路五段,1房(室)2廳1衛,115坪,1/19樓,109年,店面,101萬
ZS193470,西湖捷運內科金店面,內湖區內湖路一段,4房(室)3廳2衛,136坪,1/5樓,131年,店面,127萬
WS49847,元大之星朝北高樓稀有釋出,內湖區南京東路六段,4房(室)2廳2衛,160坪,15/18樓,155年,住宅,148萬
WS49947,內科整棟企業總部,內湖區堤頂大道二段,依現況,182坪,B1-6/6樓,176年,辦公,170萬
WS54129,成功路台新銀行金店面,內湖區成功路五段,OPEN,202坪,1/13樓,197年,住商,192萬
WS56196,大華湖閱豪邸三房,內湖區民權東路六段,3房(室)2廳2衛,223坪,13/14樓,218年,住宅,213萬
WS61940,東湖雙捷運明湖學區面寬一樓,內湖區康寧路三段,3房(室)2廳2衛,241坪,1/5樓,236年,住宅,233萬
WS60216,內湖有景觀全新電梯含車位,內湖區文湖街,--房(室)--廳--衛,40坪,10/10樓,34年,住宅,26萬
ZS195756,璞園偕樂絕美一樓庭園宅,內湖區金龍路,3房(室)2廳2衛,68坪,1/11樓,62年,住宅,55萬
ZS195992,麗山國中旁自住又收租,內湖區麗山街,6房(室)1廳5衛,92坪,5/5樓,87年,住宅,79萬
WS56791,東湖大面寬黃金店面,內湖區東湖路,OPEN,115坪,1/9樓,110年,店面,104萬
WS57217,E21內科金磚店面挑高6米,內湖區行愛路,開放式,136坪,1/8樓,131年,店面,126萬
ZS194226,麗山美裝頂加,內湖區港華街,5房(室)4廳3衛,159坪,4/4樓,153年,住宅,147萬
WS61562,東湖雙捷運明湖學區面寬一樓,內湖區康寧路三段,3房(室)2廳2衛,179坪,1/5樓,173年,住宅,170萬
WS61485,大直碧雲天捷運劍南路站電梯二房,內湖區文湖街,2房(室)2廳1衛,198坪,4/7樓,193年,住宅,189萬
QS41111,A089麗山學區補教店辦,內湖區麗山街,3房(室)2廳2衛,215坪,1/5樓,210年,住宅,208萬
WS53012,瑞光路店辦,內湖區瑞光路,--房(室)1廳1衛,234坪,1/9樓,229年,店面,225萬
QS41832,A089麗山學區補教店辦,內湖區麗山街,3房(室)2廳2衛,42坪,1/5樓,36年,住宅,25萬
WS61582,大直碧雲天捷運劍南路站電梯二房,內湖區文湖街,2房(室)2廳1衛,70坪,4/7樓,64年,住宅,56萬
QS25701,A078碧雲天稀有採光兩房,內湖區文湖街,2房(室)1廳1衛,70坪,4/7樓,64年,住宅,56萬
WS62257,大直歐洲二期三房,內湖區文湖街,3房(室)2廳2衛,105坪,3/5樓,99年,住宅,95萬
WS48608,內湖新湖工業地,內湖區舊宗段,19,19坪,1/19樓,19年,土地,116萬
ZS197877,櫻花公園電梯透天別墅,內湖區康樂街,15房(室)12廳18衛,143坪,B1-3/3樓,93年,住宅,130萬
QS25753,A589東湖雙捷運三房美寓,內湖區康寧路三段,3房(室)2廳2衛,160坪,1/5樓,156年,住宅,153萬
YS192639,大直歐洲年輕公寓三房車,內湖區文湖街,3房(室)2廳2衛,105坪,3/5樓,99年,住宅,95萬
LS139998,北市內湖區康樂街  莊園住家,內湖區康樂街,住宅用地,188坪,1/5樓,183年,住宅,180萬
CS176505,捷運西湖站金店面,內湖區內湖路一段,開放式,212坪,B1-1/5樓,206年,店面,200萬
WS63676,近港墘站收租金雞母,內湖區江南街,7房(室)--廳7衛,42坪,5/5樓,35年,住宅,26萬
WS40384,港墘捷運新裝潢鼎佳美寓,內湖區港華街,5房(室)4廳3衛,69坪,4/4樓,63年,住宅,57萬
WS62479,面公園內湖五期金店,內湖區南京東路六段,2廳2衛,94坪,1/14樓,89年,店面,80萬
ZS198799,康寧低總3房前院一樓,內湖區康寧路一段,3房(室)2廳2衛,115坪,1/4樓,110年,住宅,106萬
ZS198294,捷運內湖電梯大三房,內湖區成功路四段,3房(室)2廳2衛,135坪,5/14樓,130年,住宅,80萬
YS192854,文德捷運邊間1樓,內湖區陽光街,1房(室)2廳2衛,156坪,1/5樓,151年,住宅,146萬
ZS198527,捷運內湖站雙湖匯後棟鋼骨名邸,內湖區成功路四段,1廳,177坪,22/29樓,172年,住宅,167萬
ZS198306,文心ＡＩＴ絕美樓中樓,內湖區金湖路,5房(室)3廳5衛,196坪,21-22/26樓,192年,住宅,186萬
ZS197768,6259富邦濱湖旺財店面,內湖區成功路五段,2房(室)--廳--衛,218坪,1/19樓,212年,店面,207萬
WS64723,內科洲子挑高一樓,內湖區洲子街,OPEN,240坪,1/9樓,235年,店面,229萬
ZS198674,內湖捷運站店面,內湖區成功路四段,開放空間1衛,40坪,1/5樓,34年,店面,25萬
ZS199016,捷運內湖站邊間三角窗店面,內湖區內湖路三段,1房(室)1廳1衛,65坪,1/5樓,60年,店面,55萬
WS57868,內科整棟企業總部,內湖區堤頂大道二段,依現況,91坪,B1-6/6樓,85年,辦公,76萬
WS66078,內湖四期挑高套房+車位,內湖區民權東路六段,1房(室)2廳1衛,116坪,2/8樓,111年,住宅,103萬
WS65192,內湖超級三角窗店面,內湖區成功路四段,4廳2衛,134坪,1/5樓,129年,店面,126萬
ZS198986,金矽谷5科貿總部1樓,內湖區洲子街,開放式,153坪,1/9樓,148年,店面,143萬
ZS198780,遠雄紐約好宅,內湖區新豐街,3房(室)2廳2衛,172坪,10/10樓,167年,住宅,162萬
OS217859,華固I-Park,內湖區南京東路六段,--房(室)1廳1衛,195坪,3/14樓,190年,其他,183萬
ZS198790,內科遠雄瑞士經貿中心,內湖區新湖一路,--房(室)--廳--衛,216坪,2/7樓,211年,其他,206萬
WS69553,獨家@東湖捷運東湖國小三房美寓,內湖區康樂街,3房(室)2廳2衛,236坪,4/5樓,129年,住宅,227萬
WS67891,內科堤頂科技廠辦一樓,內湖區舊宗路二段,--房(室)1廳--衛,43坪,1/4樓,36年,廠房,26萬
WS70864,內科泰晤士大空間商辦,內湖區瑞光路,17房(室)4廳--衛,71坪,3/7樓,66年,辦公,57萬
WS65503,俊欣行企業總部,內湖區舊宗路二段,OPEN,91坪,B1-5/5樓,86年,辦公,81萬
ZS196602,四期至善別墅面綠意保護區,內湖區民權東路六段,4房(室)2廳2衛,113坪,1-4/4樓,108年,住宅,101萬
YS177959,Y226葫洲捷運高檔裝潢兩房,內湖區康寧路三段,2房(室)2廳2衛,137坪,6/7樓,131年,住宅,125萬
WS69003,$內湖麗山學區邊間三房,內湖區港華街,3房(室)2廳3衛,160坪,4/5樓,154年,住宅,148萬
TS142336,597AH獨家東湖國中大三房,內湖區康樂街,3房(室)2廳2衛,182坪,3/3樓,177年,住宅,173萬
WS63259,內湖整層廠辦+21個車位,內湖區基湖路,OPEN,203坪,6/10樓,198年,廠房,194萬
TS142576,大湖國小內湖山莊4房車位,內湖區大湖山莊街,4房(室)2廳3衛,223坪,4-5/5樓,217年,住宅,212萬
ZS199520,康寧天籟帝王景觀電梯三房,內湖區康寧路三段,3房(室)2廳2衛,241坪,10/10樓,235年,住宅,233萬
OS219688,八小福分租套房.直接收租,內湖區內湖路一段,8房(室)8廳8衛,42坪,5/5樓,35年,住宅,26萬
WS68483,內湖投資美公寓,內湖區內湖路一段,3房(室)1廳4衛,71坪,3/5樓,65年,其他,58萬
QS44938,鄰內科三房公寓,內湖區港墘路,3房(室)2廳2衛,92坪,4/5樓,87年,住宅,82萬
WS70117,內湖捷運優質店辦,內湖區成功路四段,19房(室)1廳6衛,119坪,4-5/16樓,113年,辦公,104萬
ZS199798,B4291東湖捷運收租四套房,內湖區安康路,4房(室)--廳4衛,137坪,2/4樓,132年,住宅,26萬
WS67182,國家企業園區,內湖區新湖三路,8室/2廳,158坪,2/5樓,153年,辦公,148萬
WS67281,內科海德堡美辦,內湖區堤頂大道二段,OPEN,181坪,9/10樓,153年,廠房,169萬
ZS199763,西湖邊間車庫一樓四房,內湖區環山路一段,4房(室)2廳2衛,201坪,1/4樓,195年,住宅,190萬
WS68301,麗山國小旁美公寓,內湖區麗山街,5房(室)2廳4衛,220坪,5/5樓,216年,住宅,212萬
QS45609,港墘捷運站天然瓦斯2樓,內湖區港墘路,3房(室)2廳1衛,240坪,2/4樓,234年,住宅,231萬
WS68754,全新森大直山景美屋F,內湖區文湖街,開放式,42坪,2/10樓,35年,住宅,26萬
ZS200251,737巷收租屋,內湖區內湖路一段,5房(室)--廳5衛,70坪,5/5樓,64年,住宅,57萬
WS44796,山岳環景全新毛胚屋3D,內湖區文湖街,OPEN,42坪,3/10樓,35年,住宅,82萬
WS56558,碧湖360度環景樓中樓,內湖區內湖路二段,6房(室)3廳4衛,109坪,10/10樓,105年,住宅,100萬
ZS199761,文德靜巷美屋,內湖區陽光街,2房(室)2廳2衛,132坪,5/5樓,126年,住宅,122萬
ZS193887,江南金店面,內湖區江南街,開放式,151坪,1-B1/5樓,147年,店面,142萬
ZS198054,內湖捷運億級棒店面,內湖區成功路四段,開放式,172坪,1-2/5樓,166年,住商,161萬
ZS198194,內科瑞光店面,內湖區瑞光路,--房(室)--廳--衛,195坪,1/12樓,189年,店面,182萬
WS64032,文心AIT稀有景觀樓中樓,內湖區金湖路,5房(室)3廳5衛,218坪,21-22/26樓,212年,住宅,206萬
YS195215,內湖四期管理三房,內湖區民權東路六段,3房(室)2廳2衛,239坪,2/13樓,233年,住宅,228萬
WS61671,$AIT文心吟釀3房車,內湖區星雲街,3房(室)2廳2衛,44坪,11/15樓,37年,住宅,26萬
ZS198000,內湖科學園區科工A土地,內湖區安康路,--房(室)--廳--衛,58坪,1/1樓,63年,住宅,56萬
WS67804,璞真水寓第一排湖景,內湖區內湖路二段,3房(室)2廳3衛,90坪,8/10樓,84年,住宅,77萬
WS67389,內湖五期面公園金店I,內湖區南京東路六段,1廳1衛,112坪,1/14樓,108年,店面,102萬
WS67400,內湖五期面公園金店II,內湖區南京東路六段,1廳1衛,112坪,1/14樓,108年,店面,122萬
ZS198671,專任!!西湖園漂亮景觀面湖,內湖區內湖路二段,4房(室)2廳2衛,145坪,4/14樓,140年,住宅,135萬
WS66864,&四面採光101景觀露臺戶,內湖區新富街,5房(室)2廳5衛,165坪,15/16樓,161年,住宅,156萬
WS67878,別墅區內精品公寓,內湖區民權東路六段,3房(室)3廳2衛,188坪,5/5樓,182年,住宅,176萬
YS196016,內湖富邦大衛營菁英特區,內湖區康寧路三段,3房(室)2廳2衛,211坪,4/13樓,205年,住宅,201萬
WS68765,全新森大直庭院一樓A,內湖區文湖街,開放式,232坪,1/10樓,226年,住宅,222萬
GS141573,貿七璞真都更優質宅,內湖區內湖路二段,2房(室)2廳1衛,42坪,2/5樓,36年,住宅,25萬
YS196080,民權稀有花園別墅,內湖區民權東路六段,6房(室)4廳4衛,70坪,1-4/4樓,65年,住宅,56萬
WS68750,全新森大直庭院一樓E,內湖區文湖街,開放式,95坪,1/10樓,89年,住宅,82萬
ZS199928,葫洲捷運金店面,內湖區民權東路六段,--房(室)--廳2衛,116坪,1/5樓,110年,店面,106萬
ZS199774,內科安康科工土地,內湖區安康段,19,19坪,19/19樓,19年,土地,126萬
WS68667,內湖站大馬路金店面,內湖區金龍路,OPEN,153坪,1/4樓,147年,店面,143萬
WS60204,四季麗山3房車位,內湖區麗山街,3房(室)2廳1衛,176坪,5/7樓,170年,住宅,165萬
WS57309,森大直環景全新毛胚屋1C,內湖區文湖街,OPEN,194坪,1/10樓,89年,住宅,188萬
ZS156569,瑞光金店面,內湖區瑞光路,--房(室)1廳1衛,213坪,1/9樓,209年,店面,204萬
WS54269,劍南文湖街寬店面,內湖區文湖街,1房(室)--廳1衛,230坪,1/9樓,226年,店面,223萬
MS154323,驚喜價東湖傳統市場店面,內湖區安康路,--房(室)1廳1衛,42坪,1/8樓,35年,店面,25萬
gZB07042,內湖湖山雅緻三房車,內湖區金湖路,3房(室)2廳2衛,73坪,12/13樓,67年,住宅,58萬
gOB21483,內湖翡翠城四房頂佳大空間,內湖區內湖路三段,4房(室)2廳2衛,99坪,5/5樓,93年,住宅,86萬
gZB06985,【獨賣】麗湖學區精美電梯三房車,內湖區金湖路,3房(室)2廳2衛,118坪,6/6樓,114年,住宅,111萬
gOB21509,港墘麗山邊間頂佳,內湖區港墘路,3房(室)2廳1衛,141坪,5/5樓,135年,住宅,131萬
gOB16515,基泰御峰露台,內湖區成功路四段,3房(室)2廳3衛,166坪,3/23樓,160年,住宅,154萬
gOB19562,雲立方，氣派豪邸,內湖區成功路四段,4房(室)2廳2衛,186坪,3/12樓,181年,住宅,179萬
gOB18839,內湖白石湖休閒農地,內湖區碧山段二小段,24,24坪,24/24樓,24年,土地,194萬
gOB19598,碧湖君品，溫馨美三房,內湖區內湖路二段,3房(室)2廳2衛,9坪,6/13樓,213年,住宅,210萬
gZB06144,內湖金矽谷NO3黃金辦公室,內湖區陽光街,依現場實際情況為主,239坪,5/7樓,234年,辦公,25萬
gTB11201,豪宅阿亮~大直觀邸稀有露臺,內湖區文湖街,4房(室)2廳2衛,43坪,2/10樓,36年,其他,25萬
gOB19644,上和院稀有釋出小透天,內湖區南京東路六段,3房(室)2廳2衛,68坪,3-5/5樓,64年,住宅,56萬
gZB06660,西湖寧境優質綠意四房車位,內湖區內湖路一段,4房(室)2廳2衛,90坪,3/12樓,85年,住宅,80萬
gOB20242,湖水裔捷運兩室車,內湖區文德路,2房(室)2廳1衛,116坪,2/12樓,110年,辦公,104萬
gWB01472,內湖世紀之光辦公首選,內湖區瑞湖街,7房(室)1廳--衛,135坪,4/24樓,54年,辦公,127萬
gYB05322,東湖站旁挑高精美小資套房,內湖區東湖路,1房(室)1廳1衛,156坪,5/10樓,151年,住宅,145萬
gZB06463,環山路電梯兩房,內湖區環山路三段,2房(室)--廳--衛,175坪,3/24樓,171年,住宅,167萬
gOB20822,內湖區別墅透天稀有出售+車位,內湖區康寧路三段,5房(室)3廳3衛,196坪,1-3/3樓,192年,住宅,186萬
gZB06477,環山路整棟透天,內湖區環山路三段,--房(室)--廳--衛,209坪,B3-7/24樓,171年,住宅,205萬
gZB06476,環山路電梯兩房,內湖區環山路三段,3房(室)--廳--衛,219坪,3/24樓,171年,住宅,216萬
gZB06475,環山路電梯兩房,內湖區環山路三段,3房(室)--廳--衛,40坪,3/25樓,34年,住宅,26萬
gZB06482,環山路一樓,內湖區環山路三段,--房(室)--廳--衛,55坪,1/25樓,34年,住宅,51萬
gZB06605,麗山學區新裝潢公寓鼎家,內湖區港華街,6房(室)4廳3衛,77坪,4/4樓,72年,住宅,64萬
gWB01378,東湖捷運生活圈黃金店面,內湖區安康路,1衛，開放式格局,101坪,1/8樓,96年,店面,90萬
gOB20897,內湖低總價邊間一樓,內湖區新明路,2房(室)1廳1衛,123坪,1/4樓,119年,辦公,113萬
gZB06730,新明路土地房屋銷售,內湖區新明路,2房(室)1廳1衛,135坪,1/1樓,137年,住宅,134萬
